gbifID,datasetKey,occurrenceID,kingdom,phylum,class,order,family,genus,species,infraspecificEpithet,taxonRank,scientificName,verbatimScientificName,verbatimScientificNameAuthorship,countryCode,locality,stateProvince,occurrenceStatus,individualCount,publishingOrgKey,decimalLatitude,decimalLongitude,coordinateUncertaintyInMeters,coordinatePrecision,elevation,elevationAccuracy,depth,depthAccuracy,eventDate,day,month,year,taxonKey,speciesKey,basisOfRecord,institutionCode,collectionCode,catalogNumber,recordNumber,identifiedBy,dateIdentified,license,rightsHolder,recordedBy,typeStatus,establishmentMeans,lastInterpreted,mediaType,issue
4067478501,50c9509d-22c7-4a22-a47d-8c48425ef4a7,https://www.inaturalist.org/observations/151720284,Animalia,Chordata,Aves,Sphenisciformes,Spheniscidae,Aptenodytes,Aptenodytes forsteri,NA,SPECIES,"Aptenodytes forsteri G.R.Gray, 1844",Aptenodytes forsteri,NA,AQ,NA,NA,PRESENT,NA,28eb1a3f-1c15-4a95-931a-4af90ecb574d,-71.977573,-75.630291,38301,NA,NA,NA,NA,NA,2023-02-22T07:22:00Z,22,2,2023,2481661,2481661,HUMAN_OBSERVATION,iNaturalist,Observations,151720284,NA,lancycheng,2023-03-20T12:02:00Z,CC_BY_NC_4_0,lancycheng,lancycheng,NA,NA,2023-04-19T13:15:56Z,StillImage,COORDINATE_ROUNDED;COUNTRY_DERIVED_FROM_COORDINATES
4054900657,50c9509d-22c7-4a22-a47d-8c48425ef4a7,https://www.inaturalist.org/observations/149978618,Animalia,Chordata,Aves,Sphenisciformes,Spheniscidae,Aptenodytes,Aptenodytes forsteri,NA,SPECIES,"Aptenodytes forsteri G.R.Gray, 1844",Aptenodytes forsteri,NA,AQ,NA,NA,PRESENT,NA,28eb1a3f-1c15-4a95-931a-4af90ecb574d,-71.532453,-77.922067,62500,NA,NA,NA,NA,NA,2023-02-22T09:49:00Z,22,2,2023,2481661,2481661,HUMAN_OBSERVATION,iNaturalist,Observations,149978618,NA,MS Roald Amundsen,2023-03-01T14:18:27Z,CC_BY_NC_4_0,MS Roald Amundsen,MS Roald Amundsen,NA,NA,2023-04-19T13:18:07Z,StillImage,COORDINATE_ROUNDED;COUNTRY_DERIVED_FROM_COORDINATES
4054781850,50c9509d-22c7-4a22-a47d-8c48425ef4a7,https://www.inaturalist.org/observations/150160785,Animalia,Chordata,Aves,Sphenisciformes,Spheniscidae,Aptenodytes,Aptenodytes forsteri,NA,SPECIES,"Aptenodytes forsteri G.R.Gray, 1844",Aptenodytes forsteri,NA,AQ,NA,NA,PRESENT,NA,28eb1a3f-1c15-4a95-931a-4af90ecb574d,-77.892813,166.455707,22723,NA,NA,NA,NA,NA,2023-02-16T16:47:49Z,16,2,2023,2481661,2481661,HUMAN_OBSERVATION,iNaturalist,Observations,150160785,NA,Ester Serrao,2023-03-03T22:21:31Z,CC_BY_NC_4_0,Ester Serrao,Ester Serrao,NA,NA,2023-04-19T13:20:21Z,StillImage,COORDINATE_ROUNDED;COUNTRY_DERIVED_FROM_COORDINATES
4054748876,50c9509d-22c7-4a22-a47d-8c48425ef4a7,https://www.inaturalist.org/observations/150160780,Animalia,Chordata,Aves,Sphenisciformes,Spheniscidae,Aptenodytes,Aptenodytes forsteri,NA,SPECIES,"Aptenodytes forsteri G.R.Gray, 1844",Aptenodytes forsteri,NA,AQ,NA,NA,PRESENT,NA,28eb1a3f-1c15-4a95-931a-4af90ecb574d,-77.915192,166.459578,22723,NA,NA,NA,NA,NA,2023-02-16T17:57:32Z,16,2,2023,2481661,2481661,HUMAN_OBSERVATION,iNaturalist,Observations,150160780,NA,Ester Serrao,2023-03-03T22:21:25Z,CC_BY_NC_4_0,Ester Serrao,Ester Serrao,NA,NA,2023-04-19T13:21:26Z,StillImage,COORDINATE_ROUNDED;COUNTRY_DERIVED_FROM_COORDINATES
4046677724,50c9509d-22c7-4a22-a47d-8c48425ef4a7,https://www.inaturalist.org/observations/149404541,Animalia,Chordata,Aves,Sphenisciformes,Spheniscidae,Aptenodytes,Aptenodytes forsteri,NA,SPECIES,"Aptenodytes forsteri G.R.Gray, 1844",Aptenodytes forsteri,NA,AQ,NA,NA,PRESENT,NA,28eb1a3f-1c15-4a95-931a-4af90ecb574d,-73.728663,169.982993,23099,NA,NA,NA,NA,NA,2023-02-09T14:10:00Z,9,2,2023,2481661,2481661,HUMAN_OBSERVATION,iNaturalist,Observations,149404541,NA,whale_nerd,2023-02-22T14:48:30Z,CC_BY_NC_4_0,whale_nerd,whale_nerd,NA,NA,2023-04-19T13:27:05Z,StillImage,COORDINATE_ROUNDED;COUNTRY_DERIVED_FROM_COORDINATES
4046586753,50c9509d-22c7-4a22-a47d-8c48425ef4a7,https://www.inaturalist.org/observations/149404491,Animalia,Chordata,Aves,Sphenisciformes,Spheniscidae,Aptenodytes,Aptenodytes forsteri,NA,SPECIES,"Aptenodytes forsteri G.R.Gray, 1844",Aptenodytes forsteri,NA,AQ,NA,NA,PRESENT,NA,28eb1a3f-1c15-4a95-931a-4af90ecb574d,-76.247935,-156.686902,27016,NA,NA,NA,NA,NA,2023-02-15T17:42:00Z,15,2,2023,2481661,2481661,HUMAN_OBSERVATION,iNaturalist,Observations,149404491,NA,whale_nerd,2023-02-22T14:48:16Z,CC_BY_NC_4_0,whale_nerd,whale_nerd,NA,NA,2023-04-19T13:19:03Z,StillImage,COORDINATE_ROUNDED;COUNTRY_DERIVED_FROM_COORDINATES
4046416741,50c9509d-22c7-4a22-a47d-8c48425ef4a7,https://www.inaturalist.org/observations/149404515,Animalia,Chordata,Aves,Sphenisciformes,Spheniscidae,Aptenodytes,Aptenodytes forsteri,NA,SPECIES,"Aptenodytes forsteri G.R.Gray, 1844",Aptenodytes forsteri,NA,AQ,NA,NA,PRESENT,NA,28eb1a3f-1c15-4a95-931a-4af90ecb574d,-77.906494,164.595438,22723,NA,NA,NA,NA,NA,2023-02-11T16:31:00Z,11,2,2023,2481661,2481661,HUMAN_OBSERVATION,iNaturalist,Observations,149404515,NA,whale_nerd,2023-02-22T14:48:23Z,CC_BY_NC_4_0,whale_nerd,whale_nerd,NA,NA,2023-04-19T13:22:28Z,StillImage,COORDINATE_ROUNDED;COUNTRY_DERIVED_FROM_COORDINATES
4034785818,50c9509d-22c7-4a22-a47d-8c48425ef4a7,https://www.inaturalist.org/observations/148557095,Animalia,Chordata,Aves,Sphenisciformes,Spheniscidae,Aptenodytes,Aptenodytes forsteri,NA,SPECIES,"Aptenodytes forsteri G.R.Gray, 1844",Aptenodytes forsteri,NA,AQ,NA,NA,PRESENT,NA,28eb1a3f-1c15-4a95-931a-4af90ecb574d,-63.35584,-55.479865,24381,NA,NA,NA,NA,NA,2023-01-25T09:23:00Z,25,1,2023,2481661,2481661,HUMAN_OBSERVATION,iNaturalist,Observations,148557095,NA,crm211b,2023-02-11T22:50:36Z,CC_BY_NC_4_0,crm211b,crm211b,NA,NA,2023-04-19T13:19:13Z,StillImage,COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES
4029259143,50c9509d-22c7-4a22-a47d-8c48425ef4a7,https://www.inaturalist.org/observations/148249232,Animalia,Chordata,Aves,Sphenisciformes,Spheniscidae,Aptenodytes,Aptenodytes forsteri,NA,SPECIES,"Aptenodytes forsteri G.R.Gray, 1844",Aptenodytes forsteri,NA,AQ,NA,NA,PRESENT,NA,28eb1a3f-1c15-4a95-931a-4af90ecb574d,-66.086527,-65.58226,23995,NA,NA,NA,NA,NA,2023-02-05T22:49:00Z,5,2,2023,2481661,2481661,HUMAN_OBSERVATION,iNaturalist,Observations,148249232,NA,bethmazier,2023-02-07T13:56:09Z,CC_BY_NC_4_0,bethmazier,bethmazier,NA,NA,2023-04-19T13:27:21Z,StillImage,COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES
4028782214,50c9509d-22c7-4a22-a47d-8c48425ef4a7,https://www.inaturalist.org/observations/147300974,Animalia,Chordata,Aves,Sphenisciformes,Spheniscidae,Aptenodytes,Aptenodytes forsteri,NA,SPECIES,"Aptenodytes forsteri G.R.Gray, 1844",Aptenodytes forsteri,NA,AQ,NA,NA,PRESENT,NA,28eb1a3f-1c15-4a95-931a-4af90ecb574d,-63.377907,-55.459893,24381,NA,NA,NA,NA,NA,2023-01-23T15:31:00Z,23,1,2023,2481661,2481661,HUMAN_OBSERVATION,iNaturalist,Observations,147300974,NA,Serguei Ponomarenko,2023-01-25T01:14:38Z,CC_BY_NC_4_0,Serguei Ponomarenko,Serguei Ponomarenko,NA,NA,2023-04-19T13:19:31Z,StillImage,COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES
4089831991,6ff8b3b0-ef0f-4f79-a310-5a5615c6aa0b,71260dc0-36a5-4c3d-9979-94cf2d08c4a4,Animalia,Chordata,Aves,Sphenisciformes,Spheniscidae,Aptenodytes,Aptenodytes patagonicus,NA,SPECIES,"Aptenodytes patagonicus J.F.Miller, 1778",Aptenodytes patagonicus,NA,FK,Fitz Cove,NA,PRESENT,NA,0c6d40e3-5d96-4a2d-9342-b02833aaa766,-51.747866,-58.180226,NA,NA,NA,NA,NA,NA,2023-01-11T14:41:28Z,11,1,2023,2481660,2481660,HUMAN_OBSERVATION,NA,NA,NA,NA,NA,NA,CC_BY_4_0,NA,d472b7d0be5e1159a8cb2473525386473bd553cec74333bce7ad1c6cfdc957b1,NA,NA,2023-04-25T20:57:09Z,NA,COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES
4089774991,b466f282-9cad-4442-b031-f74897af65b5,71260dc0-36a5-4c3d-9979-94cf2d08c4a4,Animalia,Chordata,Aves,Sphenisciformes,Spheniscidae,Aptenodytes,Aptenodytes patagonicus,NA,SPECIES,"Aptenodytes patagonicus J.F.Miller, 1778",Aptenodytes patagonicus,NA,FK,Fitz Cove,NA,PRESENT,NA,0c6d40e3-5d96-4a2d-9342-b02833aaa766,-51.747866,-58.180226,NA,NA,NA,NA,NA,NA,2023-01-11T14:41:28Z,11,1,2023,2481660,2481660,HUMAN_OBSERVATION,NA,NA,NA,NA,NA,NA,CC_BY_4_0,NA,d472b7d0be5e1159a8cb2473525386473bd553cec74333bce7ad1c6cfdc957b1,NA,NA,2023-04-25T14:44:08Z,NA,COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES
4080947211,50c9509d-22c7-4a22-a47d-8c48425ef4a7,https://www.inaturalist.org/observations/154026186,Animalia,Chordata,Aves,Sphenisciformes,Spheniscidae,Aptenodytes,Aptenodytes patagonicus,NA,SPECIES,"Aptenodytes patagonicus J.F.Miller, 1778",Aptenodytes patagonicus,NA,GS,NA,NA,PRESENT,NA,28eb1a3f-1c15-4a95-931a-4af90ecb574d,-54.146688,-37.26398,744,NA,NA,NA,NA,NA,2023-03-22T11:23:00Z,22,3,2023,2481660,2481660,HUMAN_OBSERVATION,iNaturalist,Observations,154026186,NA,Rémi Bigonneau,2023-04-09T01:06:13Z,CC_BY_NC_4_0,TContadorM,TContadorM,NA,NA,2023-04-19T13:19:51Z,StillImage,COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES
4076354493,50c9509d-22c7-4a22-a47d-8c48425ef4a7,https://www.inaturalist.org/observations/152295804,Animalia,Chordata,Aves,Sphenisciformes,Spheniscidae,Aptenodytes,Aptenodytes patagonicus,NA,SPECIES,"Aptenodytes patagonicus J.F.Miller, 1778",Aptenodytes patagonicus,NA,FK,NA,NA,PRESENT,NA,28eb1a3f-1c15-4a95-931a-4af90ecb574d,-51.4777,-57.835868,NA,NA,NA,NA,NA,NA,2023-03-25T11:28:29Z,25,3,2023,2481660,2481660,HUMAN_OBSERVATION,iNaturalist,Observations,152295804,NA,loni7575,2023-03-25T21:42:04Z,CC_BY_NC_4_0,loni7575,loni7575,NA,NA,2023-04-19T13:25:15Z,StillImage,COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES
4076314221,50c9509d-22c7-4a22-a47d-8c48425ef4a7,https://www.inaturalist.org/observations/152883122,Animalia,Chordata,Aves,Sphenisciformes,Spheniscidae,Aptenodytes,Aptenodytes patagonicus,NA,SPECIES,"Aptenodytes patagonicus J.F.Miller, 1778",Aptenodytes patagonicus,NA,FK,NA,NA,PRESENT,NA,28eb1a3f-1c15-4a95-931a-4af90ecb574d,-51.049301,-61.107653,2915,NA,NA,NA,NA,NA,2023-03-26T08:21:00Z,26,3,2023,2481660,2481660,HUMAN_OBSERVATION,iNaturalist,Observations,152883122,NA,annewd,2023-03-30T23:59:57Z,CC_BY_NC_4_0,annewd,annewd,NA,NA,2023-04-19T13:20:32Z,StillImage,COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES
4075928788,50c9509d-22c7-4a22-a47d-8c48425ef4a7,https://www.inaturalist.org/observations/152529190,Animalia,Chordata,Aves,Sphenisciformes,Spheniscidae,Aptenodytes,Aptenodytes patagonicus,NA,SPECIES,"Aptenodytes patagonicus J.F.Miller, 1778",Aptenodytes patagonicus,NA,FK,NA,NA,PRESENT,NA,28eb1a3f-1c15-4a95-931a-4af90ecb574d,-51.308041,-60.234303,NA,NA,NA,NA,NA,NA,2023-03-26T14:20:00Z,26,3,2023,2481660,2481660,HUMAN_OBSERVATION,iNaturalist,Observations,152529190,NA,scienceco_fn,2023-03-27T18:09:15Z,CC_BY_NC_4_0,scienceco_fn,scienceco_fn,NA,NA,2023-04-19T13:25:04Z,StillImage,COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES
4075894735,50c9509d-22c7-4a22-a47d-8c48425ef4a7,https://www.inaturalist.org/observations/152442266,Animalia,Chordata,Aves,Sphenisciformes,Spheniscidae,Aptenodytes,Aptenodytes patagonicus,NA,SPECIES,"Aptenodytes patagonicus J.F.Miller, 1778",Aptenodytes patagonicus,NA,FK,NA,NA,PRESENT,NA,28eb1a3f-1c15-4a95-931a-4af90ecb574d,-51.308128,-60.236528,2403,NA,NA,NA,NA,NA,2023-03-26T09:21:32Z,26,3,2023,2481660,2481660,HUMAN_OBSERVATION,iNaturalist,Observations,152442266,NA,nadjawe,2023-03-26T23:46:23Z,CC_BY_NC_4_0,nadjawe,nadjawe,NA,NA,2023-04-19T13:21:52Z,StillImage,COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES
4075844017,50c9509d-22c7-4a22-a47d-8c48425ef4a7,https://www.inaturalist.org/observations/152683832,Animalia,Chordata,Aves,Sphenisciformes,Spheniscidae,Aptenodytes,Aptenodytes patagonicus,NA,SPECIES,"Aptenodytes patagonicus J.F.Miller, 1778",Aptenodytes patagonicus,NA,AR,NA,Tierra del Fuego,PRESENT,NA,28eb1a3f-1c15-4a95-931a-4af90ecb574d,-54.815562,-68.30264,686,NA,NA,NA,NA,NA,2023-03-12T10:07:29Z,12,3,2023,2481660,2481660,HUMAN_OBSERVATION,iNaturalist,Observations,152683832,NA,María Fernanda Goracy,2023-03-29T01:22:13Z,CC_BY_NC_4_0,María Fernanda Goracy,María Fernanda Goracy,NA,NA,2023-04-19T13:21:36Z,StillImage,COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES
4067558372,50c9509d-22c7-4a22-a47d-8c48425ef4a7,https://www.inaturalist.org/observations/151611619,Animalia,Chordata,Aves,Sphenisciformes,Spheniscidae,Aptenodytes,Aptenodytes patagonicus,NA,SPECIES,"Aptenodytes patagonicus J.F.Miller, 1778",Aptenodytes patagonicus,NA,AR,NA,Tierra del Fuego,PRESENT,NA,28eb1a3f-1c15-4a95-931a-4af90ecb574d,-54.810289,-68.313538,9,NA,NA,NA,NA,NA,2023-03-12T18:08:40Z,12,3,2023,2481660,2481660,HUMAN_OBSERVATION,iNaturalist,Observations,151611619,NA,Pablo,2023-03-19T15:02:31Z,CC_BY_4_0,Pablo,Pablo,NA,NA,2023-04-19T13:26:19Z,StillImage,COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES
4067186812,50c9509d-22c7-4a22-a47d-8c48425ef4a7,https://www.inaturalist.org/observations/151169667,Animalia,Chordata,Aves,Sphenisciformes,Spheniscidae,Aptenodytes,Aptenodytes patagonicus,NA,SPECIES,"Aptenodytes patagonicus J.F.Miller, 1778",Aptenodytes patagonicus,NA,AU,NA,Tasmania,PRESENT,NA,28eb1a3f-1c15-4a95-931a-4af90ecb574d,-54.565138,158.917633,4,NA,NA,NA,NA,NA,2023-02-07T14:23:11Z,7,2,2023,2481660,2481660,HUMAN_OBSERVATION,iNaturalist,Observations,151169667,NA,Samuel Brown,2023-03-15T01:37:15Z,CC_BY_NC_4_0,Ester Serrao,Ester Serrao,NA,NA,2023-04-19T13:21:56Z,StillImage,COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES
4067179084,50c9509d-22c7-4a22-a47d-8c48425ef4a7,https://www.inaturalist.org/observations/151414165,Animalia,Chordata,Aves,Sphenisciformes,Spheniscidae,Aptenodytes,Aptenodytes patagonicus,NA,SPECIES,"Aptenodytes patagonicus J.F.Miller, 1778",Aptenodytes patagonicus,NA,AU,NA,Tasmania,PRESENT,NA,28eb1a3f-1c15-4a95-931a-4af90ecb574d,-54.503247,158.934312,146,NA,NA,NA,NA,NA,2023-02-07T08:02:04Z,7,2,2023,2481660,2481660,HUMAN_OBSERVATION,iNaturalist,Observations,151414165,NA,Duarte Frade,2023-03-17T20:12:26Z,CC_BY_NC_4_0,Ester Serrao,Ester Serrao,NA,NA,2023-04-19T13:16:13Z,StillImage,COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES
4067150100,50c9509d-22c7-4a22-a47d-8c48425ef4a7,https://www.inaturalist.org/observations/151414244,Animalia,Chordata,Aves,Sphenisciformes,Spheniscidae,Aptenodytes,Aptenodytes patagonicus,NA,SPECIES,"Aptenodytes patagonicus J.F.Miller, 1778",Aptenodytes patagonicus,NA,AU,NA,Tasmania,PRESENT,NA,28eb1a3f-1c15-4a95-931a-4af90ecb574d,-54.503128,158.934325,4,NA,NA,NA,NA,NA,2023-02-07T08:00:30Z,7,2,2023,2481660,2481660,HUMAN_OBSERVATION,iNaturalist,Observations,151414244,NA,Duarte Frade,2023-03-17T20:12:45Z,CC_BY_NC_4_0,Ester Serrao,Ester Serrao,NA,NA,2023-04-19T13:17:14Z,StillImage,COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES
4067149794,50c9509d-22c7-4a22-a47d-8c48425ef4a7,https://www.inaturalist.org/observations/151169579,Animalia,Chordata,Aves,Sphenisciformes,Spheniscidae,Aptenodytes,Aptenodytes patagonicus,NA,SPECIES,"Aptenodytes patagonicus J.F.Miller, 1778",Aptenodytes patagonicus,NA,AU,NA,Tasmania,PRESENT,NA,28eb1a3f-1c15-4a95-931a-4af90ecb574d,-54.564312,158.919495,4,NA,NA,NA,NA,NA,2023-02-07T14:37:27Z,7,2,2023,2481660,2481660,HUMAN_OBSERVATION,iNaturalist,Observations,151169579,NA,Ester Serrao,2023-03-15T00:22:28Z,CC_BY_NC_4_0,Ester Serrao,Ester Serrao,NA,NA,2023-04-19T13:21:30Z,StillImage,COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES
4062932156,50c9509d-22c7-4a22-a47d-8c48425ef4a7,https://www.inaturalist.org/observations/150967546,Animalia,Chordata,Aves,Sphenisciformes,Spheniscidae,Aptenodytes,Aptenodytes patagonicus,NA,SPECIES,"Aptenodytes patagonicus J.F.Miller, 1778",Aptenodytes patagonicus,NA,AR,NA,Tierra del Fuego,PRESENT,NA,28eb1a3f-1c15-4a95-931a-4af90ecb574d,-54.810411,-68.313545,10,NA,NA,NA,NA,NA,2023-03-12T17:56:03Z,12,3,2023,2481660,2481660,HUMAN_OBSERVATION,iNaturalist,Observations,150967546,NA,Natasha Haggard,2023-03-12T20:56:34Z,CC_BY_4_0,Natasha Haggard,Natasha Haggard,NA,NA,2023-04-19T13:18:10Z,StillImage,COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES
4062862303,50c9509d-22c7-4a22-a47d-8c48425ef4a7,https://www.inaturalist.org/observations/151056840,Animalia,Chordata,Aves,Sphenisciformes,Spheniscidae,Aptenodytes,Aptenodytes patagonicus,NA,SPECIES,"Aptenodytes patagonicus J.F.Miller, 1778",Aptenodytes patagonicus,NA,AR,NA,Tierra del Fuego,PRESENT,NA,28eb1a3f-1c15-4a95-931a-4af90ecb574d,-54.810094,-68.313641,NA,NA,NA,NA,NA,NA,2023-03-12T18:05:02Z,12,3,2023,2481660,2481660,HUMAN_OBSERVATION,iNaturalist,Observations,151056840,NA,ariellebh,2023-03-13T19:09:26Z,CC_BY_NC_4_0,ariellebh,ariellebh,NA,NA,2023-04-19T13:21:37Z,StillImage,COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES
4062856996,50c9509d-22c7-4a22-a47d-8c48425ef4a7,https://www.inaturalist.org/observations/150850524,Animalia,Chordata,Aves,Sphenisciformes,Spheniscidae,Aptenodytes,Aptenodytes patagonicus,NA,SPECIES,"Aptenodytes patagonicus J.F.Miller, 1778",Aptenodytes patagonicus,NA,GS,NA,NA,PRESENT,NA,28eb1a3f-1c15-4a95-931a-4af90ecb574d,-54.14905,-36.81591,NA,NA,NA,NA,NA,NA,2023-03-01T16:15:00Z,1,3,2023,2481660,2481660,HUMAN_OBSERVATION,iNaturalist,Observations,150850524,NA,steve b,2023-03-11T20:28:37Z,CC0_1_0,steve b,steve b,NA,NA,2023-04-19T13:25:13Z,StillImage,CONTINENT_DERIVED_FROM_COORDINATES
4062648021,50c9509d-22c7-4a22-a47d-8c48425ef4a7,https://www.inaturalist.org/observations/150850038,Animalia,Chordata,Aves,Sphenisciformes,Spheniscidae,Aptenodytes,Aptenodytes patagonicus,NA,SPECIES,"Aptenodytes patagonicus J.F.Miller, 1778",Aptenodytes patagonicus,NA,GS,NA,NA,PRESENT,NA,28eb1a3f-1c15-4a95-931a-4af90ecb574d,-54.443843,-36.166434,NA,NA,NA,NA,NA,NA,2023-02-28T10:09:00Z,28,2,2023,2481660,2481660,HUMAN_OBSERVATION,iNaturalist,Observations,150850038,NA,steve b,2023-03-11T20:24:05Z,CC0_1_0,steve b,steve b,NA,NA,2023-04-19T13:25:08Z,StillImage,CONTINENT_DERIVED_FROM_COORDINATES
4062597200,50c9509d-22c7-4a22-a47d-8c48425ef4a7,https://www.inaturalist.org/observations/150978031,Animalia,Chordata,Aves,Sphenisciformes,Spheniscidae,Aptenodytes,Aptenodytes patagonicus,NA,SPECIES,"Aptenodytes patagonicus J.F.Miller, 1778",Aptenodytes patagonicus,NA,CL,NA,Magallanes y Antártica Chilena,PRESENT,NA,28eb1a3f-1c15-4a95-931a-4af90ecb574d,-54.904938,-67.37458,4,NA,NA,NA,NA,NA,2023-03-08T18:33:28Z,8,3,2023,2481660,2481660,HUMAN_OBSERVATION,iNaturalist,Observations,150978031,NA,kelvinmosley,2023-03-12T22:24:59Z,CC_BY_NC_4_0,kelvinmosley,kelvinmosley,NA,NA,2023-04-19T13:14:45Z,StillImage,COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES
4062565909,50c9509d-22c7-4a22-a47d-8c48425ef4a7,https://www.inaturalist.org/observations/150763242,Animalia,Chordata,Aves,Sphenisciformes,Spheniscidae,Aptenodytes,Aptenodytes patagonicus,NA,SPECIES,"Aptenodytes patagonicus J.F.Miller, 1778",Aptenodytes patagonicus,NA,CL,NA,Magallanes y Antártica Chilena,PRESENT,NA,28eb1a3f-1c15-4a95-931a-4af90ecb574d,-53.460719,-69.306751,187,NA,NA,NA,NA,NA,2023-03-08T03:25:00Z,8,3,2023,2481660,2481660,HUMAN_OBSERVATION,iNaturalist,Observations,150763242,NA,Skarleth,2023-03-10T21:26:11Z,CC_BY_NC_4_0,Skarleth,Skarleth,NA,NA,2023-04-19T13:25:47Z,StillImage,COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES
4054844857,50c9509d-22c7-4a22-a47d-8c48425ef4a7,https://www.inaturalist.org/observations/150160999,Animalia,Chordata,Aves,Sphenisciformes,Spheniscidae,Aptenodytes,Aptenodytes patagonicus,NA,SPECIES,"Aptenodytes patagonicus J.F.Miller, 1778",Aptenodytes patagonicus,NA,AU,NA,Tasmania,PRESENT,NA,28eb1a3f-1c15-4a95-931a-4af90ecb574d,-54.562717,158.920533,4,NA,NA,NA,NA,NA,2023-02-07T14:57:02Z,7,2,2023,2481660,2481660,HUMAN_OBSERVATION,iNaturalist,Observations,150160999,NA,Ester Serrao,2023-03-03T22:24:35Z,CC_BY_NC_4_0,Ester Serrao,Ester Serrao,NA,NA,2023-04-19T13:20:52Z,StillImage,COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES
4054829854,50c9509d-22c7-4a22-a47d-8c48425ef4a7,https://www.inaturalist.org/observations/150160926,Animalia,Chordata,Aves,Sphenisciformes,Spheniscidae,Aptenodytes,Aptenodytes patagonicus,NA,SPECIES,"Aptenodytes patagonicus J.F.Miller, 1778",Aptenodytes patagonicus,NA,AU,NA,Tasmania,PRESENT,NA,28eb1a3f-1c15-4a95-931a-4af90ecb574d,-54.585405,158.959402,25717,NA,NA,NA,NA,NA,2023-02-07T15:04:20Z,7,2,2023,2481660,2481660,HUMAN_OBSERVATION,iNaturalist,Observations,150160926,NA,quiltedquetzal,2023-03-03T22:41:32Z,CC_BY_NC_4_0,Ester Serrao,Ester Serrao,NA,NA,2023-04-19T13:15:12Z,StillImage,COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES
4054812066,50c9509d-22c7-4a22-a47d-8c48425ef4a7,https://www.inaturalist.org/observations/150322621,Animalia,Chordata,Aves,Sphenisciformes,Spheniscidae,Aptenodytes,Aptenodytes patagonicus,NA,SPECIES,"Aptenodytes patagonicus J.F.Miller, 1778",Aptenodytes patagonicus,NA,CL,NA,Magallanes y Antártica Chilena,PRESENT,NA,28eb1a3f-1c15-4a95-931a-4af90ecb574d,-53.421592,-69.319472,7914,NA,NA,NA,NA,NA,2023-02-21T18:03:00Z,21,2,2023,2481660,2481660,HUMAN_OBSERVATION,iNaturalist,Observations,150322621,NA,stefan hochreutener,2023-03-05T17:36:54Z,CC_BY_NC_4_0,stefan hochreutener,stefan hochreutener,NA,NA,2023-04-19T13:21:48Z,StillImage,COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES
4054728864,50c9509d-22c7-4a22-a47d-8c48425ef4a7,https://www.inaturalist.org/observations/150161021,Animalia,Chordata,Aves,Sphenisciformes,Spheniscidae,Aptenodytes,Aptenodytes patagonicus,NA,SPECIES,"Aptenodytes patagonicus J.F.Miller, 1778",Aptenodytes patagonicus,NA,AU,NA,Tasmania,PRESENT,NA,28eb1a3f-1c15-4a95-931a-4af90ecb574d,-54.562325,158.920547,4,NA,NA,NA,NA,NA,2023-02-07T14:44:26Z,7,2,2023,2481660,2481660,HUMAN_OBSERVATION,iNaturalist,Observations,150161021,NA,Ester Serrao,2023-03-03T22:24:56Z,CC_BY_NC_4_0,Ester Serrao,Ester Serrao,NA,NA,2023-04-19T13:21:25Z,StillImage,COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES
